Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_173.jpg,0,0.3496931,0,0.3900035,99.79436,85.71195,0.7648079,44.08818,-0.002980923
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_222.jpg,0,0.641809,0,0.4179707,99.8056,85.72284,0.6992103,43.92691,359.9936
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_263.jpg,0,0.836938,0,0.454593,99.818,85.73478,0.6645228,43.81172,359.9886
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_306.jpg,0,0.9645669,0,0.4773745,99.83881,85.75473,0.6719946,43.89293,359.9777
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_348.jpg,0,1,0,0.5256396,99.85424,85.76968,0.7148057,43.89525,359.9786
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_392.jpg,0,1,0,0.5523524,99.87099,85.78601,0.7861277,43.84336,359.9874
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_435.jpg,0,1,0,0.5967615,99.88885,85.80341,0.8758504,43.90171,-0.0002325471
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_475.jpg,0,1,0,0.6352853,99.90829,85.82201,0.9890308,43.92809,0.0007094315
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_516.jpg,0,1,0,0.6661712,99.92852,85.84158,1.108147,44.01935,0.0002721112
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_556.jpg,0,1,0,0.6785125,99.94946,85.86183,1.221853,43.95751,0.001531698
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_598.jpg,0,1,0,0.7210835,99.97075,85.88249,1.295381,43.89873,0.002404627
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_640.jpg,0,1,0,0.7522866,99.99172,85.90288,1.282546,43.87988,0.002219941
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_682.jpg,0,1,0,0.7956452,100.0139,85.92437,1.245971,43.91417,0.000933075
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_722.jpg,0,1,0,0.815424,100.0364,85.9462,1.189652,43.86739,0.0008026136
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_764.jpg,0,1,0,0.8609815,100.0736,85.98218,1.184045,43.89771,-6.804962E-05
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_805.jpg,0,1,0,0.8794507,100.0993,86.00719,1.195399,43.91164,0.0003285075
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_847.jpg,0,1,0,0.9187084,100.1262,86.03318,1.210594,43.91294,0.0008365646
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_888.jpg,0,1,0,0.9798876,100.1543,86.06047,1.235493,43.91812,0.0009522857
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_930.jpg,0,1,0,1.012547,100.1833,86.08858,1.251769,43.92281,0.0009779641
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_04_971.jpg,0,1,0,1.045029,100.213,86.11745,1.256338,43.92774,0.001007695
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_012.jpg,0,1,0,1.077266,100.2436,86.14709,1.24948,43.93274,0.0009993662
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_058.jpg,0,1,0,1.109097,100.2749,86.17753,1.23401,43.93783,0.0009317365
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_098.jpg,0,1,0,1.133736,100.3071,86.20873,1.216207,43.94231,0.0004578592
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_142.jpg,0,1,0,1.162769,100.3404,86.2411,1.220926,43.94652,0.0004266635
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_183.jpg,0,1,0,1.19606,100.3747,86.2744,1.231868,43.98603,0.0005334383
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_224.jpg,0,1,0,1.22588,100.4274,86.3257,1.232323,44.00609,0.0009454529
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_267.jpg,0,1,0,1.257047,100.4638,86.36105,1.231856,44.02561,0.0006400513
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_309.jpg,0,1,0,1.307407,100.5011,86.39735,1.234717,44.04543,0.0007700158
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_351.jpg,0,1,0,1.337124,100.5392,86.43449,1.234907,44.05421,0.000912976
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_394.jpg,0,1,0,1.369438,100.5783,86.47259,1.239062,44.07252,0.000850424
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_436.jpg,0,1,0,1.402164,100.6182,86.51155,1.241507,44.08621,0.0008290754
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_476.jpg,1.617211,1,0,1.43205,100.6589,86.55148,1.241666,44.12345,0.000796064
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_520.jpg,3.569355,1,0,1.46337,100.7002,86.59267,1.244133,44.25372,0.0001986826
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_565.jpg,5.558401,1,0,1.496415,100.7628,86.65708,1.249621,44.65272,-0.001003316
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_608.jpg,7.471036,1,0,1.524316,100.8047,86.70173,1.245958,45.07344,-0.001812403
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_651.jpg,8.357133,1,0,1.570144,100.8467,86.74798,1.245158,45.60045,0.0002258498
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_693.jpg,6.425868,1,0,1.601298,100.8894,86.79533,1.244177,46.11777,-0.002677158
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_737.jpg,4.468501,1,0,1.631445,100.9329,86.84375,1.247589,46.55089,-0.002381152
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_778.jpg,2.615671,1,0,1.662292,100.9773,86.89318,1.259102,46.87467,-0.001708707
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_821.jpg,0.7061881,1,0,1.694008,101.0226,86.94334,1.266762,47.07993,-0.001091096
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_872.jpg,0,1,0,1.724016,101.0925,87.01981,1.272326,47.18337,0.0005481511
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_913.jpg,0,1,0,1.754635,101.1402,87.0718,1.274475,47.20193,0.000931137
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_05_958.jpg,0,1,0,1.801119,101.1888,87.12466,1.275659,47.21229,0.001032228
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_000.jpg,0,1,0,1.830698,101.2382,87.17846,1.278789,47.21956,0.001076103
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_043.jpg,-0.3396159,1,0,1.861635,101.2884,87.23318,1.284227,47.22849,0.001093265
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_087.jpg,-2.310616,1,0,1.891864,101.3656,87.31657,1.290054,47.14272,0.001735708
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_134.jpg,-3.29913,1,0,1.920811,101.4187,87.37263,1.291326,46.95099,0.002875706
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_202.jpg,-5.931721,1,0,1.950992,101.5012,87.45689,1.28612,46.40819,-0.001256538
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_261.jpg,-7.01046,1,0,1.994351,101.5872,87.54103,1.272486,45.60743,359.9768
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_304.jpg,-3.608099,1,0,2.053734,101.6753,87.62714,1.267154,44.98922,359.9854
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_345.jpg,-1.350541,1,0,2.083567,101.735,87.6859,1.274177,44.75262,0.002934399
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_386.jpg,0,1,0,2.113446,101.7958,87.74568,1.29735,44.65483,0.002798907
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_427.jpg,0,1,0,2.141279,101.8572,87.8063,1.312793,44.62493,0.002216284
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_468.jpg,0,1,0,2.171277,101.9192,87.86772,1.315759,44.62035,0.001441069
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_512.jpg,0,1,0,2.216764,101.9818,87.92999,1.310981,44.62623,0.001274804
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_555.jpg,0,1,0,2.246009,102.0453,87.99315,1.309821,44.63391,0.001241871
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_596.jpg,0,1,0,2.275181,102.1097,88.05719,1.311631,44.64141,0.001237816
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_639.jpg,0,1,0,2.304295,102.1749,88.12211,1.316006,44.6489,0.001242995
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_682.jpg,0,1,0,2.333366,102.2409,88.18787,1.322246,44.65634,0.001273689
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_724.jpg,0,1,0,2.362677,102.3414,88.28798,1.323714,44.66758,0.00126942
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_766.jpg,0,1,0,2.391625,102.4094,88.35579,1.326975,44.67545,0.001294882
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_808.jpg,-1.130264,1,0,2.420519,102.4784,88.42436,1.331266,44.66138,0.001378203
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_856.jpg,-3.215609,1,0,2.463293,102.5486,88.49328,1.335683,44.53318,0.002437652
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_898.jpg,-5.479066,1,0,2.491133,102.6201,88.56207,1.327276,44.24878,0.002540979
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_941.jpg,-7.371134,1,0,2.519506,102.6935,88.63055,1.31449,43.80397,359.9902
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_06_985.jpg,-5.808602,1,0,2.546886,102.8066,88.73283,1.290968,42.93855,359.9533
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_028.jpg,-4.284453,1,0,2.575541,102.8833,88.80169,1.275019,42.44724,359.9413
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_072.jpg,-2.108254,1,0,2.604311,102.9607,88.87144,1.260553,42.10413,359.9462
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_134.jpg,-0.06777406,1,0,2.647507,103.0786,88.97786,1.257102,41.85081,359.97
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_172.jpg,0,1,0,2.68897,103.1585,89.05009,1.275812,41.81382,359.9902
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_214.jpg,0,1,0,2.702703,103.2394,89.12305,1.307316,41.80612,0.001642394
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_257.jpg,0,1,0,2.743559,103.3214,89.19669,1.345033,41.80685,0.001909831
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_298.jpg,0,1,0,2.771543,103.4039,89.27094,1.367343,41.81075,0.001579878
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_339.jpg,0,1,0,2.800392,103.487,89.3458,1.37091,41.81967,0.001491276
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_381.jpg,0,1,0,2.829605,103.5708,89.42133,1.361097,41.83148,0.001443658
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_422.jpg,0,1,0,2.858019,103.6554,89.49769,1.355432,41.84065,0.0009973267
